"tweet","time","tweeter","number_of_retweets","number_of_favourites""b'If Iran is able to turn over to the U.S. kidnapped former FBI Agent Robert A. Levinson, who has been missing in Ira\xe2\x80\xa6 https://t.co/NFxR4gJCei'",2019-11-11 02:25:09,realDonaldTrump,18773,75052
b'Nancy Pelosi will go down as the least productive Speaker of the House in history. She is dominated by AOC Plus 3 a\xe2\x80\xa6 https://t.co/SXyUXqY4Qx',2019-11-20 13:29:26,realDonaldTrump,28429,110437
b'\xe2\x80\x9cWhite House Confidence Grows As Hearings Wear On.\xe2\x80\x9d @WashTimes  This is just an attempted takedown of the Republica\xe2\x80\xa6 https://t.co/QEPCCoVifo',2019-11-20 12:37:30,realDonaldTrump,16608,62610
b'The three year Hoax continues! https://t.co/Yht2KQb5aW',2019-11-20 12:27:55,realDonaldTrump,13595,47674
b'True. Great job @RepMikeTurner! https://t.co/T0AdyNLuVb',2019-11-20 12:24:48,realDonaldTrump,11375,36645
b'Read the transcripts! https://t.co/gQxYzjWehV',2019-11-20 12:22:48,realDonaldTrump,12412,44426
"b'RT @dcexaminer: Rep. @EliseStefanik: ""No Quid Pro Quo?""\n\nMorrison: ""Correct."" \n\n""No Bribery?""\n\n""Correct.""\n\n""No Extortion?""\n\n""Correct.""\n\nSte\xe2\x80\xa6'",2019-11-20 12:21:12,realDonaldTrump,12281,0
b'Thank you Tennessee! https://t.co/MYP1FaJhUx',2019-11-20 04:52:58,realDonaldTrump,16570,61953
"b'Congressman Van Drew (D-NJ): We\xe2\x80\x99ve spent millions of Dollars, in my opinion, tons of money, tons of time, tons of h\xe2\x80\xa6 https://t.co/cFwanfkSK2'",2019-11-20 02:25:19,realDonaldTrump,20311,82084
"b'RT @RepAndyBiggsAZ: .@RepRatcliffe shatters the myths created by the ""whistleblower"" \xe2\x9e\xa1\xef\xb8\x8f\n\n- no violation of law or executive order\n- no ment\xe2\x80\xa6'",2019-11-20 02:02:57,realDonaldTrump,13119,0
b'RT @Jim_Jordan: Q: In no way shape or form... did you receive any indication whatsoever that resembled a quid pro quo. Is that correct?\xe2\x80\x9d\n\nA\xe2\x80\xa6',2019-11-20 02:02:24,realDonaldTrump,20769,0
b'RT @GOPLeader: WATCH \xe2\x80\x94&gt; Amb. Volker just took apart Democrats\xe2\x80\x99 ENTIRE case. \n\n@RepMikeTurner: Did he ever say to you that he was not going\xe2\x80\xa6',2019-11-20 02:01:56,realDonaldTrump,18802,0
"b""RT @parscale: What we've learned today from the Democrats sham impeachment hearings:\n\n\xe2\x9d\x8cNO QUID PRO QUO\n\n\xe2\x9d\x8cNO BRIBERY\n\n\xe2\x9d\x8cNO EXTORTION\n\nIn shor\xe2\x80\xa6""",2019-11-20 01:50:53,realDonaldTrump,12970,0
"b'A great day for Republicans, a great day for our Country!'",2019-11-20 01:06:48,realDonaldTrump,29120,160502
"b'I agree, but in the end we will win and save our Country from certain destruction! https://t.co/CPjdxq5hXT'",2019-11-20 00:10:41,realDonaldTrump,22436,83223
b'RT @SenateGOP: It\xe2\x80\x99s time for Democrats to *do their job* and ratify #USMCAnow. https://t.co/G4lL6lP5EG',2019-11-19 23:57:52,realDonaldTrump,8298,0
b'RT @RepMarkMeadows: Chairman Schiff is clearly not getting the answers he wants from Volker and Morrison to close this hearing.\n\nBoth conti\xe2\x80\xa6',2019-11-19 23:32:55,realDonaldTrump,12287,0
"b'RT @RepMarkMeadows: So far today we have Vindman, who never met or spoke to POTUS, testifying of alarming ""demands"" in the 7/25 call\n\n3 wit\xe2\x80\xa6'",2019-11-19 23:32:52,realDonaldTrump,14399,0
"b'RT @RepJimBanks: Very bad day for @RepAdamSchiff, @SpeakerPelosi and Democrats. #ImpeachmentSham is crumbling. \n\nAnother witness just told\xe2\x80\xa6'",2019-11-19 23:32:17,realDonaldTrump,12742,0
"b'RT @SteveScalise: The Dems\' new ""bribery"" narrative is unraveling quickly.\n\nMore witnesses confirmed today that they were never asked to br\xe2\x80\xa6'",2019-11-19 23:32:14,realDonaldTrump,12940,0
b'https://t.co/z0I7wBsgTP',2019-11-19 19:49:00,realDonaldTrump,21139,69602
b'RT @MikeKellyPA: The facts are with @POTUS @realDonaldTrump. This charade has never been more than political theater and the American peopl\xe2\x80\xa6',2019-11-19 19:27:30,realDonaldTrump,13415,0
b'RT @RepMarkGreen: I will speak up for my constituents in Tennessee who have had enough of this impeachment charade and want Congress to act\xe2\x80\xa6',2019-11-19 19:27:18,realDonaldTrump,11110,0
"b""RT @RepDougCollins: The Founding Fathers warned against what Democrats are doing\xe2\x80\x94political impeachment simply because they don't like a pre\xe2\x80\xa6""",2019-11-19 19:27:16,realDonaldTrump,14170,0
"b'RT @WhiteHouse: Since the day President @realDonaldTrump took office, House Democrats have ignored working Americans to focus on their only\xe2\x80\xa6'",2019-11-19 19:01:35,realDonaldTrump,14444,0
b'RT @RepSmucker: What is crystal clear during these #ImpeachmentHearings are the FACTS ARE ON THE PRESIDENTS SIDE!\n\nNothing has changed. Not\xe2\x80\xa6',2019-11-19 18:47:43,realDonaldTrump,11932,0
"b'RT @RepLaMalfa: Following this week, there are only 2 remaining weeks Congress is scheduled to be in session this year.\n\nWhile @SpeakerPelo\xe2\x80\xa6'",2019-11-19 18:46:39,realDonaldTrump,8891,0
"b'RT @SteveScalise: Important reminder from @RepStefanik: The President sets U.S. foreign policy, not unelected staff. https://t.co/GjAETob5jm'",2019-11-19 18:46:07,realDonaldTrump,11783,0
"b'RT @RepJimBanks: .@RepRatcliffe nails it.\n\nDemocrats poll-tested, and they found that the crime of \xe2\x80\x9cbribery\xe2\x80\x9d alarms voters the most. The on\xe2\x80\xa6'",2019-11-19 18:45:27,realDonaldTrump,9082,0
"b'RT @RepRatcliffe: In the 3,500 pages of transcripts released so far, there was only one reference to bribery. Ironically to describe Vice P\xe2\x80\xa6'",2019-11-19 18:44:45,realDonaldTrump,15253,0
b'RT @Scavino45: \xf0\x9f\x9a\xa8#ICYMI: Lt. Col. Vindman was offered the position of Defense Minister for the Ukrainian Government THREE times! #Impeachmen\xe2\x80\xa6',2019-11-19 18:44:40,realDonaldTrump,8094,0
b'RT @GOPoversight: Schiff\xe2\x80\x99s sham impeachment is collapsing. https://t.co/HJpIOmGthm',2019-11-19 18:12:08,realDonaldTrump,8161,0
b'RT @GOPoversight: FACT CHECK: True. \n\n\xe2\x80\xa2 Republicans are on \xf0\x9f\x94\xa5\n\xe2\x80\xa2 Democrats can\xe2\x80\x99t hide the facts in their secret bunker anymore. \n\xe2\x80\xa2 The Presid\xe2\x80\xa6',2019-11-19 18:11:40,realDonaldTrump,6402,0
"b'RT @GOPoversight: \xf0\x9f\x93\xba WATCH: @RepChrisStewart lays out the facts:\n\n- President Trump made no ""demand"" of President Zelensky. \n- President Zel\xe2\x80\xa6'",2019-11-19 18:07:59,realDonaldTrump,7814,0
b'RT @Jim_Jordan: Lt. Col. Vindman says he doesn\xe2\x80\x99t know the \xe2\x80\x9cWhistleblower\xe2\x80\x99s\xe2\x80\x9d identity.\n\n@RepAdamSchiff claims he doesn\xe2\x80\x99t know the \xe2\x80\x9cWhistlebl\xe2\x80\xa6',2019-11-19 18:07:50,realDonaldTrump,26984,0
"b'RT @SteveScalise: Pelosi now claims this charade is all about ""bribery.""\n\n\nThe problem with that focus-group-tested narrative? No witness h\xe2\x80\xa6'",2019-11-19 18:07:30,realDonaldTrump,10090,0
b'RT @SteveScalise: \xf0\x9f\x9a\xa8\xf0\x9f\x9a\xa8 Schiff just shut down Ranking Member @DevinNunes to advise one of his star witnesses on how to answer a question about\xe2\x80\xa6',2019-11-19 18:07:04,realDonaldTrump,14442,0
"b'RT @RepLeeZeldin: If Adam Schiff &amp; LTC Vindman don\xe2\x80\x99t know who the \xe2\x80\x9cwhistleblower\xe2\x80\x9d is, how would they know that naming the one person LTC Vi\xe2\x80\xa6'",2019-11-19 18:06:35,realDonaldTrump,18425,0
"b'RT @RepMarkMeadows: I am struck by Schiff\'s attempt to characterize President Trump\'s conversation with President Zelensky as a ""demand."" I\xe2\x80\xa6'",2019-11-19 18:06:30,realDonaldTrump,6031,0
b'RT @RepMarkMeadows: We all have the transcript of the call Schiff is asking Vindman to describe for us. We can all read it because the Whit\xe2\x80\xa6',2019-11-19 18:06:26,realDonaldTrump,14162,0
"b'RT @RepAndyBiggsAZ: \xf0\x9f\x9a\xa8\xf0\x9f\x9a\xa8\xf0\x9f\x9a\xa8 NO PRESSURE ALERT \xf0\x9f\x9a\xa8\xf0\x9f\x9a\xa8\xf0\x9f\x9a\xa8\n\nConsistent with the statements from Ukrainian leaders, Vindman testifies that he did not hea\xe2\x80\xa6'",2019-11-19 18:06:17,realDonaldTrump,5624,0
"b""RT @RepAndyBiggsAZ: Democrats also conveniently gloss over fact that, under @realDonaldTrump's administration, Ukraine received lethal mili\xe2\x80\xa6""",2019-11-19 18:06:10,realDonaldTrump,4782,0
b'RT @GOPLeader: Remember \xe2\x86\x92 There is still no due process in these hearings.\n\xe2\x9d\x8c The President doesn\xe2\x80\x99t get to request witnesses.\n\xe2\x9d\x8c The Presiden\xe2\x80\xa6',2019-11-19 18:05:35,realDonaldTrump,9936,0
"b'RT @GOPLeader: These questions from @DevinNunes deserve answers:\n\n""What is the full extent of the Democrats\xe2\x80\x99 prior coordination with the Wh\xe2\x80\xa6'",2019-11-19 18:04:51,realDonaldTrump,9585,0
b'RT @RepMarkGreen: .@SpeakerPelosi and @RepAdamSchiff are trying to reverse a national election out of fear and hatred of something they don\xe2\x80\xa6',2019-11-19 18:04:45,realDonaldTrump,11058,0
b'https://t.co/HvYx12NUkS',2019-11-19 16:46:26,realDonaldTrump,26512,72604
b'NASDAQ UP 27% THIS YEAR ALONE!',2019-11-19 14:03:47,realDonaldTrump,20338,105674
"b'Nancy Pelosi just stated that \xe2\x80\x9cit is dangerous to let the voters decide Trump\xe2\x80\x99s fate.\xe2\x80\x9d @FoxNews  In other words, sh\xe2\x80\xa6 https://t.co/VCbR81xgCh'",2019-11-19 05:15:15,realDonaldTrump,43136,146234
b'The Do Nothing Democrats have disgraced our great Country! https://t.co/lcSs55Wo18',2019-11-19 03:41:50,realDonaldTrump,19163,65883
"b'RT @Jim_Jordan: In the 55 days that aid to Ukraine was delayed, President Zelensky had 5 calls and meetings with high-ranking American offi\xe2\x80\xa6'",2019-11-19 03:37:02,realDonaldTrump,16623,0
"b""RT @MarkMeadows: So much of the Democrats' impeachment effort has revolved around unelected bureaucrats airing their policy grievances with\xe2\x80\xa6""",2019-11-19 03:34:54,realDonaldTrump,17107,0
"b'At my meeting with Jay Powell this morning, I protested fact that our Fed Rate is set too high relative to the inte\xe2\x80\xa6 https://t.co/Rot4eN2onP'",2019-11-19 03:34:12,realDonaldTrump,18491,77293
b'Mark Levin speaking one week after I took office. This was always a planned COUP and the Radical Left Democrats wil\xe2\x80\xa6 https://t.co/LYcERRm8yS',2019-11-18 23:54:32,realDonaldTrump,25355,79129
b'GREAT NEWS! #MAGA #KAG https://t.co/GXDE2IlGGu',2019-11-18 21:28:30,realDonaldTrump,16151,61151
b'THANK YOU! #MAGA #KAG https://t.co/igO1r1cTHS',2019-11-18 20:56:13,realDonaldTrump,15277,63547
b'https://t.co/BKo27n6tmz',2019-11-18 19:45:16,realDonaldTrump,13015,42117
b'\xe2\x80\x9cCongressman Van Drew (D-NJ) SLAMS Democrats for \xe2\x80\x98fracturing the Nation\xe2\x80\x99 with Impeachment probe. \xe2\x80\x98We already know h\xe2\x80\xa6 https://t.co/O8HA366ITq',2019-11-18 16:06:19,realDonaldTrump,19096,71606
b'Just finished a very good &amp; cordial meeting at the White House with Jay Powell of the Federal Reserve. Everything w\xe2\x80\xa6 https://t.co/tHedonx5Lt',2019-11-18 16:01:42,realDonaldTrump,17524,75956
"b'Our Crazy, Do Nothing (where\xe2\x80\x99s USMCA, infrastructure, lower drug pricing &amp; much more?) Speaker of the House, Nervou\xe2\x80\xa6 https://t.co/WFQVQ4Frk9'",2019-11-18 13:52:22,realDonaldTrump,20546,74666
b'Never has the Republican Party been so united as it is now. 95% A.R. This is a great fraud being played out against\xe2\x80\xa6 https://t.co/KMD9WrN098',2019-11-18 12:29:38,realDonaldTrump,30223,129174
b'RT @SteveScalise: Schiff controls who testifies.\n\nSchiff controls how Republicans use our question time.\n\nSchiff controls what gets release\xe2\x80\xa6',2019-11-18 12:14:37,realDonaldTrump,23428,0
b'https://t.co/Mqj5tXaDAz',2019-11-18 04:38:28,realDonaldTrump,16454,46714
b'\xe2\x80\x9cAll they do is bring up witnesses who didn\xe2\x80\x99t witness anything.\xe2\x80\x9d @KatrinaPierson @SteveHiltonx  Nothing matters exc\xe2\x80\xa6 https://t.co/mOVG17IFDL',2019-11-18 03:39:38,realDonaldTrump,17603,67612
b'\xe2\x80\x9cThe Impeachment started before he even became President.\xe2\x80\x9d @greggutfeld  @FoxNews',2019-11-18 02:40:04,realDonaldTrump,19738,81654
b'https://t.co/1Rg66Tn4uP',2019-11-17 22:57:43,realDonaldTrump,17050,55212
b'https://t.co/D66PEkuX6d',2019-11-17 22:51:37,realDonaldTrump,12782,41300
b'Where is the Fake Whistleblower?',2019-11-17 20:12:27,realDonaldTrump,27506,132611
b'https://t.co/ru2n7i2gzu',2019-11-17 20:10:21,realDonaldTrump,10502,32785
"b'Republicans &amp; others must remember, the Ukrainian President and Foreign Minister both said that there was no pressu\xe2\x80\xa6 https://t.co/mFL4wwDR8b'",2019-11-17 20:08:08,realDonaldTrump,17461,66902
"b'The Crazed, Do Nothing Democrats are turning Impeachment into a routine partisan weapon. That is very bad for our C\xe2\x80\xa6 https://t.co/8imWgyrBin'",2019-11-17 20:03:44,realDonaldTrump,18532,74666
"b'Tell Jennifer Williams, whoever that is, to read BOTH transcripts of the presidential calls, &amp; see the just release\xe2\x80\xa6 https://t.co/z5Iwr6LSOp'",2019-11-17 19:57:12,realDonaldTrump,17636,69306
b'https://t.co/I3lO117SVh',2019-11-17 19:56:02,realDonaldTrump,9034,28735
b'Paul Krugman of @nytimes has been wrong about me from the very beginning. Anyone who has followed his \xe2\x80\x9cwords of wis\xe2\x80\xa6 https://t.co/vLB1qdYWz6',2019-11-17 19:49:47,realDonaldTrump,10590,39031
b'Schiff is a Corrupt Politician! https://t.co/DDBqlfIFLV',2019-11-17 19:47:32,realDonaldTrump,15435,48489
"b'.@SteveScalise blew the nasty &amp; obnoxious Chris Wallace (will never be his father, Mike!) away on Chris\xe2\x80\x99s lowest ra\xe2\x80\xa6 https://t.co/kIXKIiCBQd'",2019-11-17 19:30:09,realDonaldTrump,17083,62015
b'Thanks Eric! https://t.co/6Ai7bqto3P',2019-11-17 18:34:46,realDonaldTrump,11614,46260
b'RT @EricTrump: I hope no one who serves our country and volunteers to do the unthinkable is  ever treated like this again! Great job @realD\xe2\x80\xa6',2019-11-17 18:34:10,realDonaldTrump,23410,0
b'RT @EricTrump: Trump Washington D.C! @TrumpDC https://t.co/83Gu07l2cP',2019-11-17 18:33:34,realDonaldTrump,6378,0
b'https://t.co/nJBvFD1fGD',2019-11-17 18:10:59,realDonaldTrump,9063,28885
b'https://t.co/N6jsblFuMc',2019-11-17 18:10:19,realDonaldTrump,9030,28557
b'https://t.co/8bPq1Oy71z',2019-11-17 17:54:12,realDonaldTrump,8847,28412
b'Paul Krugman has called me wrong from day one. People at the Failing New York Times are very angry at him for havin\xe2\x80\xa6 https://t.co/qmCAmTpOko',2019-11-17 17:43:27,realDonaldTrump,10119,36453
b'https://t.co/Ypzhrlpgkz',2019-11-17 17:33:01,realDonaldTrump,8483,27262
b'RT @HouseGOP: Adam Schiff\xe2\x80\x99s track record:\n\xe2\x9c\x94\xef\xb8\x8f Spread false allegations about collusion\n\xe2\x9c\x94\xef\xb8\x8f Fabricated a call transcript during a congressiona\xe2\x80\xa6',2019-11-17 17:30:05,realDonaldTrump,15305,0
b'https://t.co/Ks1BN41CGf',2019-11-17 17:29:58,realDonaldTrump,9049,27353
b'RT @GOPLeader: This. This is the impeachment that Democrats have spent the last three years working on. \xe2\x86\x93\n \nHours of hearsay from handpicke\xe2\x80\xa6',2019-11-17 17:28:49,realDonaldTrump,12848,0
b'https://t.co/YvlBpfsiTa',2019-11-17 17:26:49,realDonaldTrump,13082,46381
b'https://t.co/z0I7wBsgTP',2019-11-17 17:26:10,realDonaldTrump,13132,43244
b'RT @RepDanCrenshaw: Coming soon...\n\nA new #HeresTheTruth with @RepGregWalden debunking Pelosi\xe2\x80\x99s drug pricing scheme. https://t.co/u9a8YBmb6o',2019-11-17 17:25:47,realDonaldTrump,4776,0
b'RT @realDonaldTrump: https://t.co/5Tbgwkpv4p',2019-11-17 17:12:47,realDonaldTrump,13410,0
b'RT @realDonaldTrump: https://t.co/65ERQ7YfUS',2019-11-17 17:12:45,realDonaldTrump,14585,0
b'RT @realDonaldTrump: https://t.co/YqJrGDPAOj',2019-11-17 17:12:43,realDonaldTrump,12864,0
"b'I agree Katrina, Pam Bondi is a great woman! https://t.co/NllcAz0bWB'",2019-11-17 17:12:14,realDonaldTrump,5236,24926
"b""RT @GOPoversight: \xf0\x9f\x93\xbaWATCH: Schiff's #impeachment sham is at it again. This time, he refuses to let @EliseStefanik speak (again). \n\nThis circ\xe2\x80\xa6""",2019-11-17 17:01:03,realDonaldTrump,5920,0
b'The Do Nothing Dems are now doing even less - and soooo much work to be done!',2019-11-17 16:56:41,realDonaldTrump,16184,76661
"b'Joe Ricketts, one of our Country\xe2\x80\x99s most successful businessmen, including being the owner of the Chicago Cubs, has\xe2\x80\xa6 https://t.co/AZU3tnBHvm'",2019-11-17 16:51:39,realDonaldTrump,8683,40424
b'A BIG difference! https://t.co/DFjge9s7fO',2019-11-17 16:38:34,realDonaldTrump,6718,25866
"b'Our great Farmers will recieve another major round of \xe2\x80\x9ccash,\xe2\x80\x9d compliments of China Tariffs, prior to Thanksgiving.\xe2\x80\xa6 https://t.co/whkNS2TsLY'",2019-11-17 16:08:11,realDonaldTrump,25072,102603
"b'.@MariaBartiromo has a GREAT show going on right now, 10:00 A.M. Fantastic guests talk about the Fake Impeachment!  @FoxNews'",2019-11-17 15:02:08,realDonaldTrump,7701,34278
"b'Mr. Chairman, Joe Biden may be Sleepy and Very Slow, but he is not a \xe2\x80\x9crabid dog.\xe2\x80\x9d He is actually somewhat better th\xe2\x80\xa6 https://t.co/0nVPyEFfgf'",2019-11-17 14:58:09,realDonaldTrump,13893,51411
"b'Dowd never understood the pulse of the Republican Party, present or past. He\xe2\x80\x99s just a 3rd rate hit job for Fake New\xe2\x80\xa6 https://t.co/OemGtFOWid'",2019-11-17 14:09:35,realDonaldTrump,9367,34646
b'RT @EliseStefanik: How many times can Adam Schiff say \xe2\x80\x9cthe Gentlewoman is NOT recognized\xe2\x80\x9d? He clearly has NO interest in letting Republican\xe2\x80\xa6',2019-11-17 13:52:24,realDonaldTrump,22840,0
b'A new Republican Star is born. Great going @EliseStefanik! https://t.co/9QH4oUa2eg',2019-11-17 13:51:39,realDonaldTrump,20301,80002
"b'RT @Liz_Wheeler: ""Do you have any info regarding the POTUS accepting any bribes?\n\nYovanovich: ""No.""\n\n""Do you have any info regarding any cr\xe2\x80\xa6'",2019-11-17 13:47:43,realDonaldTrump,12406,0
b'RT @GOPoversight: .@EliseStefanik is on \xf0\x9f\x94\xa5\n\n@RepAdamSchiff can do nothing but watch his #impeachment sham crumble. https://t.co/SeOfq3dB5c',2019-11-17 13:47:09,realDonaldTrump,14925,0
b'Thank you Pete. Our great warfighters must be allowed to fight. I would not have done this for Sgt. Bergdahl or Che\xe2\x80\xa6 https://t.co/bfn9C8I7WH',2019-11-17 13:43:09,realDonaldTrump,13952,51655
"b'RT @WhiteHouse: Ever since President @realDonaldTrump took action in the face of Congress\xe2\x80\x99 neglect, border apprehensions have plummeted by\xe2\x80\xa6'",2019-11-17 13:23:32,realDonaldTrump,10713,0
"b'RT @RepLeeZeldin: Just finished the depo of OMB staffer, Mark Sandy, in Schiff\xe2\x80\x99s Capitol basement bunker. He came in to testify about why t\xe2\x80\xa6'",2019-11-17 12:55:09,realDonaldTrump,19446,0
b'Visited a great family of a young man under major surgery at the amazing Walter Reed Medical Center. Those are trul\xe2\x80\xa6 https://t.co/LBL2DrBpCg',2019-11-17 05:09:17,realDonaldTrump,17977,90101
b'https://t.co/5Tbgwkpv4p',2019-11-17 03:11:35,realDonaldTrump,13410,45001
b'https://t.co/65ERQ7YfUS',2019-11-17 02:23:27,realDonaldTrump,14585,46208
b'https://t.co/YqJrGDPAOj',2019-11-17 02:22:20,realDonaldTrump,12864,41609
b'RT @realDonaldTrump: #NewHoaxSameSwamp https://t.co/GIg9R9Txe0',2019-11-17 01:06:30,realDonaldTrump,34388,0
b'True! https://t.co/ySWZMUnQfd',2019-11-16 18:48:46,realDonaldTrump,15114,51413
b'RT @LouDobbs: No Quid without a Quo: @KimStrassel on President @realDonaldTrump\xe2\x80\x99s vindication after Morrison\xe2\x80\x99s testimony. #AmericaFirst #MA\xe2\x80\xa6',2019-11-16 18:46:38,realDonaldTrump,7995,0
"b'RT @KimStrassel: Impeachment is meant to be a big deal, but Democrats and the media have accomplished the disturbing feat of turning it int\xe2\x80\xa6'",2019-11-16 18:44:38,realDonaldTrump,11005,0
b'Congratulations Kimberley. Great book! https://t.co/IFlMf1qIrb',2019-11-16 18:44:16,realDonaldTrump,8719,36390
b'RT @AriFleischer: The most important part of today\xe2\x80\x99s hearing was Amb. Yovanovitch\xe2\x80\x99s statement that she has no evidence that Trump received\xe2\x80\xa6',2019-11-16 18:42:56,realDonaldTrump,14811,0
b'RT @AriFleischer: The Qs the press asked Schiff at his post-hearing news conference were friendly.  The Qs the press asked to the Republica\xe2\x80\xa6',2019-11-16 18:42:21,realDonaldTrump,8415,0
"b'RT @realDonaldTrump: LOUISIANA, VOTE @EddieRispone TODAY! He will be a great governor!'",2019-11-16 18:39:17,realDonaldTrump,15337,0
"b'\xe2\x80\x9cI mean, come on. The Democrats are doing focus groups to try and figure out what words to use to move the needle.\xe2\x80\xa6 https://t.co/TiN02s4ykR'",2019-11-16 18:38:10,realDonaldTrump,19043,71988
"b'\xe2\x80\x9cTriggered,\xe2\x80\x9d a great book by my son, Don. Now number one on @NYTIMES LIST. Keep it there for a while!'",2019-11-16 17:57:51,realDonaldTrump,13130,66618
b'RT @realDonaldTrump: Good morning Louisiana! Polls are open at 7AM. Get out and VOTE for @EddieRispone to be your next Gov! He will get you\xe2\x80\xa6',2019-11-16 15:49:11,realDonaldTrump,18129,0
"b'\xe2\x80\x9cMy support for Donald Trump has never been greater than it is right now. It is paramountly obvious watching this,\xe2\x80\xa6 https://t.co/ds5t4N9fwp'",2019-11-16 15:38:34,realDonaldTrump,18230,73045
"b'Dow hits 28,000 - FIRST TIME EVER, HIGHEST EVER! Gee, Pelosi &amp; Schitt have a good idea, \xe2\x80\x9clets Impeach the President\xe2\x80\xa6 https://t.co/x8fuxDPsDd'",2019-11-16 15:18:27,realDonaldTrump,28933,119701
"b'RT @DanScavino: \xe2\x80\x9cArmy 1st Lt. Clint Lorance, one of two U.S. Army officers granted clemency Friday by POTUS Trump, was released from prison\xe2\x80\xa6'",2019-11-16 13:56:23,realDonaldTrump,22531,0
"b'LOUISIANA, VOTE @EddieRispone TODAY! He will be a great governor!'",2019-11-16 13:51:34,realDonaldTrump,15337,59170
b'Good morning Louisiana! Polls are open at 7AM. Get out and VOTE for @EddieRispone to be your next Gov! He will get\xe2\x80\xa6 https://t.co/MVmnupg5CY',2019-11-16 13:08:14,realDonaldTrump,18129,57468
"b'RT @thehill: AG Bill Barr: ""Immediately after President Trump won election, opponents inaugurated what they call \'The Resistance\' and they\xe2\x80\xa6'",2019-11-16 06:02:39,realDonaldTrump,24252,0
b'RT @marklevinshow: Attorney General Bill Barr slams the constant efforts to undermine the president in a speech to the Federalist Society\xe2\x80\xa6',2019-11-16 06:02:08,realDonaldTrump,17828,0
b'#NewHoaxSameSwamp https://t.co/GIg9R9Txe0',2019-11-16 02:39:50,realDonaldTrump,34388,91549
b'https://t.co/YvlBpfsiTa',2019-11-16 00:33:20,realDonaldTrump,35476,118005
b'THANK YOU! #MAGA #KAG https://t.co/Pcq7IbehVp',2019-11-16 00:16:42,realDonaldTrump,15968,61887
b'https://t.co/8h6ZmdGlPf https://t.co/shaijXMXli',2019-11-15 22:10:52,realDonaldTrump,18020,63749
"b'RT @RepLeeZeldin: History is going to be so MASSIVELY unkind towards Pelosi, Schiff and the rest of Congressional Democrats who continue su\xe2\x80\xa6'",2019-11-15 20:40:58,realDonaldTrump,18203,0
"b'RT @RepMarkMeadows: The Democrats second day impeachment witness, Ambassador Yovanovitch, has no information on any of the relevant questio\xe2\x80\xa6'",2019-11-15 20:40:03,realDonaldTrump,16787,0
b'RT @EliseStefanik: Obama\xe2\x80\x99s own State Dept. was so concerned about conflicts of interest from Hunter Biden\xe2\x80\x99s role at Burisma that they raise\xe2\x80\xa6',2019-11-15 20:39:40,realDonaldTrump,27361,0
"b'RT @EliseStefanik: The facts are clear, confirmed by our witness, Ambassador Yovanovitch: defensive lethal aid was provided to Ukraine not\xe2\x80\xa6'",2019-11-15 20:39:01,realDonaldTrump,20232,0
"b""RT @SteveScalise: The Dems' star witness was just asked on record if she had any information regarding @realDonaldTrump accepting any bribe\xe2\x80\xa6""",2019-11-15 20:27:08,realDonaldTrump,25088,0
"b'RT @GOPLeader: Before Chairman Adam Schiff gets a chance to make up another phone call between Presidents Trump and Zelensky, @DevinNunes j\xe2\x80\xa6'",2019-11-15 20:26:46,realDonaldTrump,20128,0
b'RT @Jim_Jordan: https://t.co/gjRFvN02xO',2019-11-15 20:26:22,realDonaldTrump,13873,0
b'RT @DanScavino: \xe2\x80\x9cUkrainian FM Vadym Prystaiko said on Thur that the U.S. Amb did not link financial military assistance to a request for Uk\xe2\x80\xa6',2019-11-15 20:25:30,realDonaldTrump,8505,0
"b'RT @Jim_Jordan: We now have both the April and July calls between President Trump and President Zelensky. Once again, no linkage of any kin\xe2\x80\xa6'",2019-11-15 19:17:50,realDonaldTrump,27888,0
"b'RT @RepMarkMeadows: Bravo from @RepChrisStewart, who just summarized this whole hearing:\n\nQ: ""Do you have any information regarding POTUS a\xe2\x80\xa6'",2019-11-15 19:16:29,realDonaldTrump,27814,0
"b'RT @Rep_Watkins: Democrats didn\xe2\x80\x99t like the outcome of the 2016 election, so now they\xe2\x80\x99re trying to impeach @realDonaldTrump \n\n#KS02 #ksleg h\xe2\x80\xa6'",2019-11-15 19:16:02,realDonaldTrump,10996,0
"b'RT @GOPLeader: .@RepStefanik: ""I just want to get it on record. In terms of defensive lethal aid, which you were an advocate for, that was\xe2\x80\xa6'",2019-11-15 19:15:48,realDonaldTrump,16984,0
b'RT @RepAndyBiggsAZ: .@RepDevinNunes is exactly right: former Ambassador Yovanovitch should not be a witness at an impeachment hearing where\xe2\x80\xa6',2019-11-15 19:15:18,realDonaldTrump,11064,0
b'RT @HouseGOP: Why is Chairman Schiff afraid of @RepStefanik?\n\nWhy doesn\xe2\x80\x99t he want Republican members to ask questions?\n\nWhy is he conductin\xe2\x80\xa6',2019-11-15 19:14:46,realDonaldTrump,11680,0
b'RT @CongressmanHice: Quick reminder \xe2\x86\x92 Ambassador Marie Yovanovitch is yet another person who wasn\xe2\x80\x99t present on the July 25th call \xe2\x80\x93 and tha\xe2\x80\xa6',2019-11-15 19:14:39,realDonaldTrump,8915,0
"b'RT @RepMarkMeadows: One thing to note:\n\nNotice how, so far, the Democrats have been peppering the witness with questions asking her to spec\xe2\x80\xa6'",2019-11-15 19:14:30,realDonaldTrump,14799,0
"b""RT @RepDLamborn: This witness has absolutely no relevant information. She can't bring any first-hand knowledge of the events and was recall\xe2\x80\xa6""",2019-11-15 19:14:24,realDonaldTrump,9404,0
